,test,trial,flow_size,ruleset,cpu_bw,suricata_bytes,suricata_packets,suricata_dropped,suricata_drops,eve_kernel_drops,eve_kernel_packets,eve_avg_pkt_size,eve_bytes,cpu_percent_mean,mem_percent_mean
431,1,0,big,big,0.8,56060854.0,173040.0,465869.5,0.7255488889840638,6570212.0,8981440.0,316.0,761718500.0,114.4841812174077,56.31172180175781
432,2,0,big,big,0.8,56005437.0,178440.0,444248.0,0.7133345590271951,6252059.0,8696405.0,315.0,770502190.0,103.1765723775081,56.53242631392045
433,3,0,big,big,0.8,57179757.0,181040.0,379500.0,0.6738137681725531,5314425.0,7798681.0,314.0,781653945.0,118.16256412030391,56.667633056640625
434,4,0,big,big,0.8,58613747.5,186240.0,380531.0,0.671507123924882,5478116.0,8069602.0,315.0,816779446.0,116.39041037366346,56.27655029296875
435,5,0,big,big,0.8,58333007.0,180640.0,400388.0,0.6884191160667463,5711053.0,8267631.0,317.0,811715522.0,113.53120151407154,56.63627624511719
436,6,0,big,big,0.8,55232311.0,175840.0,443338.0,0.7160788152196912,6520530.0,9051372.0,315.0,797869105.0,111.87453376875669,56.32793426513672
437,7,0,big,big,0.8,58804981.0,185280.0,375911.0,0.6643790826570144,5530467.0,8172090.0,317.0,838495935.0,117.16857971193738,56.8511962890625
438,8,0,big,big,0.8,57903414.0,182640.0,381474.0,0.6720575877213845,5522799.0,8095600.0,316.0,814456944.0,111.58563394538143,56.50909423828125
439,9,0,big,big,0.8,58193500.0,185760.0,379693.5,0.6716286433205237,5358846.0,7907282.0,315.0,804060331.0,115.70915636275811,56.56517028808594
440,0,0,small,small,0.8,191886605.5,308045.5,190922.0,0.38304407709353405,2869549.0,7928378.0,600.0,3038482169.0,118.58585062236776,25.990829467773438
441,1,0,small,small,0.8,192541733.0,311991.5,183099.5,0.36786838673902167,2658206.0,7609920.0,602.0,2985108319.0,120.01921414333447,26.039657592773438
442,2,0,small,small,0.8,192677722.0,310826.5,184078.5,0.37149150777377743,2603237.0,7384280.0,601.0,2874920187.0,120.45586843389408,26.014862060546875
443,3,0,small,small,0.8,191334857.5,310538.0,189257.0,0.380180712242471,2874029.0,7952709.0,599.0,3050391047.0,119.98321418051657,25.859375
444,4,0,small,small,0.8,187971474.0,305588.0,181198.0,0.3684544972990889,2724003.0,7718499.0,601.0,3006882818.0,120.01345512620159,25.9765625
445,5,0,small,small,0.8,191085445.5,309329.0,184640.0,0.3731695461798324,2671306.0,7482736.0,600.0,2891804486.0,119.71239667516507,25.892791748046875
446,6,0,small,small,0.8,190077291.0,311120.0,239116.0,0.4252137930053366,3511582.0,8490475.0,591.0,2945855205.0,120.24304417479418,26.032638549804688
447,7,0,small,small,0.8,188044546.0,301626.0,184209.0,0.3766654670668968,2798273.0,7873313.0,601.0,3056044994.0,120.47479894740086,25.870132446289062
448,8,0,small,small,0.8,185742958.0,300291.0,228087.0,0.4258969834467692,3334347.0,8262050.0,593.0,2922589145.0,109.12123448174393,26.007808338512074
449,9,0,small,small,0.8,191149402.0,308728.0,183617.0,0.37199403568056855,2622271.0,7389319.0,602.0,2871833983.0,120.07633469011446,26.006393432617188
450,0,0,big,small,0.8,121759534.5,324661.0,172356.0,0.3373945862141867,2694139.0,7515289.0,378.0,1824763983.0,112.9206619620021,34.065704345703125
451,1,0,big,small,0.8,122979811.5,326562.0,178020.0,0.34348957780612,2821689.0,7777577.0,374.0,1856063226.0,115.95429419677642,34.222412109375
452,2,0,big,small,0.8,104045903.0,273526.0,167062.0,0.3862758789717314,2698978.0,7578689.0,379.0,1850536435.0,114.3807840370957,34.31495666503906
453,3,0,big,small,0.8,127743692.5,340492.5,193758.0,0.35650308373934675,3070406.0,8122353.0,373.0,1884186642.0,111.59580356758097,34.23362731933594
454,4,0,big,small,0.8,120347645.5,320307.0,181727.0,0.35811380691133815,2753597.0,7540214.0,375.0,1794595946.0,111.54790423836565,34.14009094238281
455,5,0,big,small,0.8,109708730.0,293667.5,172911.0,0.35031656148383766,2729035.0,7579199.0,377.0,1829510144.0,103.5614148718441,34.22657359730113
456,6,0,big,small,0.8,120777658.5,320251.5,180759.0,0.3548632494824555,2741961.0,7511354.0,380.0,1812735200.0,120.59807768444955,34.64775085449219
457,7,0,big,small,0.8,123078827.0,328523.5,182561.5,0.34859506231066445,2795216.0,7562668.0,373.0,1780699090.0,120.24383484111013,34.25071716308594
458,8,0,big,small,0.8,133679430.5,361195.0,207566.0,0.36120263985626094,3247409.0,8379918.0,369.0,1894446532.0,112.67860890077402,34.379119873046875
459,9,0,big,small,0.8,124644945.0,326823.0,178328.0,0.3521930101750616,2835120.0,7775635.0,377.0,1863268230.0,116.19702438059569,34.334716796875
460,0,0,small,empty,0.8,,,,,,,,,0.4292620308699422,4.4268798828125
461,1,0,small,empty,0.8,,,,,,,,,0.41676650843341373,4.41741943359375
462,2,0,small,empty,0.8,,,,,,,,,0.3952770093690085,4.4193267822265625
463,3,0,small,empty,0.8,,,,,,,,,0.4062506619659816,4.401397705078125
464,4,0,small,empty,0.8,,,,,,,,,0.41127843856290836,4.4223785400390625
465,5,0,small,empty,0.8,,,,,,,,,0.3894195274619022,4.4097900390625
466,6,0,small,empty,0.8,,,,,,,,,0.36803016172219927,4.40521240234375
467,7,0,small,empty,0.8,,,,,,,,,0.40353716160899483,4.419708251953125
468,8,0,small,empty,0.8,,,,,,,,,0.41148909695895053,4.420318603515625
469,9,0,small,empty,0.8,,,,,,,,,0.39806554383142767,4.4063568115234375
470,0,0,big,empty,0.8,,,,,,,,,0.41332855017768055,4.427337646484375
471,1,0,big,empty,0.8,,,,,,,,,0.4162462382993105,4.417610168457031
472,2,0,big,empty,0.8,,,,,,,,,0.42030635714861286,4.42138671875
473,3,0,big,empty,0.8,,,,,,,,,0.4043025514002167,4.4200897216796875
474,4,0,big,empty,0.8,,,,,,,,,0.4328810141746823,4.419975280761719
475,5,0,big,empty,0.8,,,,,,,,,0.44512023680897456,4.415130615234375
476,6,0,big,empty,0.8,,,,,,,,,0.3846050273258982,4.4170379638671875
477,7,0,big,empty,0.8,,,,,,,,,0.402357169081498,4.4185638427734375
478,8,0,big,empty,0.8,,,,,,,,,0.4217706735932537,4.41741943359375
479,9,0,big,empty,0.8,,,,,,,,,0.421750018893681,4.412078857421875
480,0,0,small,big,0.9,101441994.0,180159.0,384081.0,0.6794718927793031,5438919.0,7961504.0,562.0,1418357421.0,135.08856620312696,49.56153869628906
481,1,0,small,big,0.9,99979738.0,177775.0,389854.0,0.6866818380373977,5753105.0,8338230.0,562.0,1454047602.0,135.08153092406548,49.59442138671875
482,2,0,small,big,0.9,100619291.0,178546.0,384932.0,0.684691158630945,5471262.0,8004941.0,563.0,1427423312.0,135.18160706234602,49.34852600097656
483,3,0,small,big,0.9,101747743.5,180135.5,398450.5,0.689440048033208,5766059.0,8374746.0,564.0,1471394698.0,135.12432487338125,49.539337158203125
484,4,0,small,big,0.9,99488571.0,176289.5,391694.0,0.6879482511673082,5604893.0,8113245.0,564.0,1416181541.0,135.2652456077813,49.54917907714844
485,5,0,small,big,0.9,100850859.0,179210.5,385971.5,0.6820616038997013,5576941.0,8164296.0,562.0,1454672556.0,135.1781025213774,49.45533752441406
486,6,0,small,big,0.9,101917677.0,181218.0,386965.0,0.6820064435170041,5738444.0,8412835.0,563.0,1506344368.0,135.03957183675942,49.501495361328125
487,7,0,small,big,0.9,97063465.0,172166.0,466224.0,0.7294711840857672,6553690.0,9001814.0,563.0,1377744257.0,134.28442326087142,49.59342956542969
488,8,0,small,big,0.9,102253664.0,180640.0,362400.0,0.6652678418997582,5270159.0,7876097.0,565.0,1474147044.0,135.17637233928775,49.569854736328125
489,9,0,small,big,0.9,100718604.0,178847.0,385536.0,0.6813263327919754,5712333.0,8340549.0,564.0,1482004073.0,135.29755221795622,49.502716064453125
490,0,0,big,big,0.9,67021098.0,208920.0,369316.0,0.6379627534336733,5257922.0,8141188.0,318.0,916556817.0,132.36111624639537,57.2900390625
491,1,0,big,big,0.9,65510467.0,206109.0,347545.0,0.6274304138879762,5157172.0,8114028.0,318.0,942715941.0,134.8930740658358,57.08282470703125
492,2,0,big,big,0.9,62473601.0,198299.0,417300.0,0.6748747042470368,6242610.0,9075426.0,317.0,897772646.0,134.71093758705607,56.86668395996094
493,3,0,big,big,0.9,68047027.5,212145.5,356524.5,0.6221362323645659,5302795.0,8362725.0,319.0,978529233.0,131.75195052102137,57.222442626953125
494,4,0,big,big,0.9,67983737.0,210882.0,363235.0,0.6291646530834238,5389933.0,8386178.0,319.0,956175538.0,135.01015352304094,57.02095031738281
495,5,0,big,big,0.9,66070142.0,208724.0,362675.0,0.6325465634848794,5305330.0,8260610.0,317.0,937683619.0,115.3117572253323,56.69347589666193
496,6,0,big,big,0.9,65709347.0,210316.0,368484.0,0.6383748367179353,5183255.0,8044841.0,316.0,905010196.0,135.3648085114556,57.09312438964844
497,7,0,big,big,0.9,67525409.0,211873.0,354586.0,0.625037017190078,5107523.0,8052403.0,318.0,936841008.0,127.50664888124302,57.009735107421875
498,8,0,big,big,0.9,66265100.0,208183.0,347095.0,0.6224300406172386,5075673.0,8040225.0,316.0,938397861.0,131.78205426102377,57.1380615234375
499,9,0,big,big,0.9,66968266.5,212054.0,366190.5,0.6320663773216572,5272264.0,8235489.0,316.0,938506794.0,126.1783509110862,57.20489501953125
500,0,0,small,small,0.9,215294768.0,345770.0,139451.0,0.2855446246021191,1942810.0,7307615.0,604.0,3247476014.0,135.24001132158418,25.978317260742188
501,1,0,small,small,0.9,211524590.5,342926.0,140401.0,0.2873898372390303,1958455.0,7250698.0,603.0,3197876270.0,134.93463128328352,25.915603637695312
502,2,0,small,small,0.9,209645090.0,335842.0,131226.5,0.28004097332999,2004527.0,7636096.0,605.0,3417577158.0,135.26204142895946,25.89599609375
503,3,0,small,small,0.9,211511287.5,340084.0,139170.0,0.28866706422256216,1954835.0,7168250.0,604.0,3160666839.0,121.62443954904452,25.80389543013139
504,4,0,small,small,0.9,213918404.0,344450.5,140292.0,0.28711471122144294,2035580.0,7473356.0,604.0,3288518895.0,135.11420544368724,25.972137451171875
505,5,0,small,small,0.9,210404402.0,338716.0,139831.0,0.28867799101539277,2076782.0,7583551.0,604.0,3336343466.0,135.2005735353823,26.044998168945312
506,6,0,small,small,0.9,203884674.0,328993.0,138573.0,0.29138113391634934,2088856.0,7609997.0,603.0,3342190271.0,122.81975796220796,25.866872614080254
507,7,0,small,small,0.9,206036898.0,335101.0,148126.0,0.3066371882931111,2257041.0,7894401.0,602.0,3402399268.0,135.1951837617598,25.90576171875
508,8,0,small,small,0.9,203854365.0,327218.0,138341.0,0.29462338569530105,2068716.0,7607603.0,603.0,3354114039.0,134.9659055127106,25.967559814453125
509,9,0,small,small,0.9,202534998.0,326490.0,138768.0,0.29624063360587494,2123558.0,7712209.0,604.0,3388713890.0,135.15957220561455,26.175537109375
510,0,0,big,small,0.9,130002491.0,351587.0,156078.0,0.2899261986450866,2500121.0,8190051.0,371.0,2111858406.0,131.4134237688283,34.615020751953125
511,1,0,big,small,0.9,113257756.5,293220.0,116714.0,0.2842412375552828,1937523.0,7272841.0,381.0,2036859053.0,135.0824189927695,34.709014892578125
512,2,0,big,small,0.9,129181387.0,338371.5,117705.0,0.2534577096751271,1878661.0,7075053.0,381.0,1986210064.0,115.44550865419802,34.32110873135653
513,3,0,big,small,0.9,128355458.5,336517.5,121918.0,0.2619695309310471,2028575.0,7547482.0,381.0,2108194751.0,127.68498977927462,34.356689453125
514,4,0,big,small,0.9,135167340.0,355891.0,129327.0,0.2628896784999919,1963126.0,7216863.0,381.0,2008867921.0,119.24183498930843,34.28112376819957
515,5,0,big,small,0.9,135908562.0,359126.0,124245.5,0.2479215242587776,2015397.0,7390398.0,381.0,2048469229.0,131.02735979781045,34.32373046875
516,6,0,big,small,0.9,145318022.0,393712.0,164184.0,0.2897659585357804,2593336.0,8358885.0,370.0,2138094629.0,133.51141610947704,34.55238342285156
517,7,0,big,small,0.9,130569202.5,348506.5,110515.0,0.23244979345274652,1859115.0,7289204.0,382.0,2079074179.0,135.08774499636138,34.49958801269531
518,8,0,big,small,0.9,132026821.0,342367.5,121515.0,0.2547884887560937,1962289.0,7341827.0,381.0,2051853395.0,129.31095518076307,34.22370910644531
519,9,0,big,small,0.9,127612446.0,348623.0,114758.0,0.23565383991441075,1867983.0,7152908.0,384.0,2029217123.0,123.51310969956856,34.062652587890625
520,0,0,small,empty,0.9,,,,,,,,,0.42438310430370263,4.4158935546875
521,1,0,small,empty,0.9,,,,,,,,,0.43666091750692504,4.4178009033203125
522,2,0,small,empty,0.9,,,,,,,,,0.41690124380972426,4.4189453125
523,3,0,small,empty,0.9,,,,,,,,,0.3951097423151848,4.4216156005859375
524,4,0,small,empty,0.9,,,,,,,,,0.41171462387837465,4.424285888671875
525,5,0,small,empty,0.9,,,,,,,,,0.35161141374556887,4.419441223144531
526,6,0,small,empty,0.9,,,,,,,,,0.39669151455554036,4.4223785400390625
527,7,0,small,empty,0.9,,,,,,,,,0.427080008818255,4.42901611328125
528,8,0,small,empty,0.9,,,,,,,,,0.424382122194206,4.4048309326171875
529,9,0,small,empty,0.9,,,,,,,,,0.36503775705833313,4.419708251953125
530,0,0,big,empty,0.9,,,,,,,,,0.41635631136181805,4.4235992431640625
531,1,0,big,empty,0.9,,,,,,,,,0.39780982574086876,4.4153594970703125
532,2,0,big,empty,0.9,,,,,,,,,0.41671078918546556,4.4109344482421875
533,3,0,big,empty,0.9,,,,,,,,,0.4011511157989916,4.4189453125
534,4,0,big,empty,0.9,,,,,,,,,0.29334946327123956,4.422607421875
535,5,0,big,empty,0.9,,,,,,,,,0.42032691361700714,4.4284820556640625
536,6,0,big,empty,0.9,,,,,,,,,0.4112728107030539,4.426078796386719
537,7,0,big,empty,0.9,,,,,,,,,0.37297718106081373,4.428863525390625
538,8,0,big,empty,0.9,,,,,,,,,0.4060672939460496,4.41436767578125
539,9,0,big,empty,0.9,,,,,,,,,0.3380584338670041,4.4110870361328125
540,0,0,small,big,1.0,114035053.5,201094.5,363318.5,0.6419916808617412,5348462.0,8308708.0,564.0,1671415064.0,134.57462799017623,49.25769459117543
541,1,0,small,big,1.0,112069868.0,198300.0,371439.0,0.6512874464111938,5415114.0,8349609.0,564.0,1658220814.0,137.46345430761548,49.29546009410512
542,2,0,small,big,1.0,113575499.0,199899.0,358451.0,0.6411145650377567,5186432.0,8099437.0,565.0,1646453886.0,150.00837923674433,49.61944580078125
543,3,0,small,big,1.0,113390512.0,200445.0,368431.0,0.6502947613668455,5249395.0,8115048.0,563.0,1614457171.0,150.10953751812895,49.550628662109375
544,4,0,small,big,1.0,114726694.0,201779.0,351274.5,0.6317738973729031,5310045.0,8330729.0,564.0,1705889624.0,148.17572461114125,49.37583923339844
545,5,0,small,big,1.0,105830880.0,187018.0,437871.0,0.7000011190528337,6334639.0,9007210.0,565.0,1510330697.0,150.0611087296819,49.522705078125
546,6,0,small,big,1.0,112862649.0,198663.5,348410.0,0.6396858211942172,5087436.0,7977184.0,566.0,1635278267.0,149.67454277490012,49.500885009765625
547,7,0,small,big,1.0,113323247.0,200133.0,356484.5,0.6340759963785838,5352133.0,8355823.0,563.0,1692702408.0,150.02743536205173,49.51850891113281
548,8,0,small,big,1.0,107496548.0,190691.0,435312.5,0.6922011539534872,6286192.0,9026487.0,564.0,1547067721.0,150.14050717252152,49.53590393066406
549,9,0,small,big,1.0,112410667.5,198771.5,365290.0,0.6453761499334819,5104501.0,7902081.0,564.0,1579158784.0,149.94758262732392,49.44526672363281
550,0,0,big,big,1.0,75290204.5,235030.5,330575.5,0.5821666976321529,5006791.0,8445124.0,319.0,1097822016.0,149.314778069431,57.45018005371094
551,1,0,big,big,1.0,70421972.0,223539.0,366325.0,0.6167804004168834,5232551.0,8274220.0,318.0,968700294.0,149.97206127489522,57.039642333984375
552,2,0,big,big,1.0,76474408.0,239116.0,326821.0,0.5744858875043286,4864135.0,8260563.0,319.0,1085215017.0,127.61760636577273,56.99525312943892
553,3,0,big,big,1.0,75234453.0,231635.0,319982.0,0.5737806922694841,4769216.0,8129637.0,321.0,1079118075.0,149.89069315433625,57.410888671875
554,4,0,big,big,1.0,76496576.5,241554.0,307329.0,0.5576211618400306,4383027.0,7650203.0,321.0,1049193238.0,145.05003501905057,57.14775085449219
555,5,0,big,big,1.0,75203695.0,236371.0,340316.0,0.5910387934552869,5041819.0,8394273.0,319.0,1071011592.0,147.4726472966109,57.216796875
556,6,0,big,big,1.0,76649278.0,238642.0,325826.0,0.5773617135890675,4847776.0,8272558.0,320.0,1098527226.0,147.99824223395728,57.50373840332031
557,7,0,big,big,1.0,76979812.0,240623.0,314582.0,0.565110935863604,4571849.0,7887389.0,321.0,1066386863.0,145.07298388397612,57.444305419921875
558,8,0,big,big,1.0,69868324.0,220349.0,399607.0,0.642166937981195,5584368.0,8581029.0,316.0,948890371.0,127.9981576460172,57.14149475097656
559,9,0,big,big,1.0,77737103.0,240756.0,323881.0,0.5703495907470802,4723883.0,8119207.0,321.0,1090675295.0,127.86946190930065,57.13233947753906
560,0,0,small,small,1.0,206016437.0,330280.5,104863.0,0.2366757999936804,1591120.0,7481029.0,609.0,3614120896.0,150.0695344135486,26.036605834960938
561,1,0,small,small,1.0,206518819.0,333313.0,105754.0,0.23957329249603274,1599962.0,7612505.0,609.0,3661507485.0,146.86845206232002,26.004180908203125
562,2,0,small,small,1.0,223145194.0,364805.0,154764.0,0.2952232525222852,2217892.0,7964547.0,597.0,3442697208.0,150.04999565560166,25.964202880859375
563,3,0,small,small,1.0,217415483.0,352506.5,107183.0,0.2252150598637569,1611752.0,7489502.0,608.0,3583922491.0,150.02845336875038,25.899276733398438
564,4,0,small,small,1.0,183819982.5,295968.0,105188.0,0.2605930655012963,1607951.0,7515762.0,609.0,3627964672.0,150.10035419348657,26.142120361328125
565,5,0,small,small,1.0,211477126.5,337267.5,118168.0,0.25778528218989216,1768295.0,7642736.0,612.0,3596838954.0,150.0049891961666,26.06903076171875
566,6,0,small,small,1.0,213759334.0,343063.0,106012.5,0.22449906610929699,1556878.0,7346757.0,609.0,3540549366.0,136.51949789462412,25.735959139737215
567,7,0,small,small,1.0,209738172.0,335114.0,98163.0,0.22153389933785594,1492079.0,7390515.0,610.0,3603483803.0,150.0516955277838,25.935440063476562
568,8,0,small,small,1.0,218392012.0,349976.5,102431.5,0.21791015246892437,1607940.0,7604238.0,609.0,3658101837.0,150.06616454993633,25.9503173828125
569,9,0,small,small,1.0,207594631.0,337007.0,98350.0,0.22792636831139818,1450600.0,7280351.0,611.0,3584004217.0,149.96371817168998,26.07574462890625
570,0,0,big,small,1.0,103459397.0,279891.0,88694.0,0.22839911518325956,1549265.0,7061685.0,386.0,2147176270.0,132.96404525310047,34.56632440740412
571,1,0,big,small,1.0,97343105.0,236971.0,85860.0,0.2563417412190414,1468818.0,7053517.0,389.0,2189657627.0,130.20389226150047,34.440092606977984
572,2,0,big,small,1.0,108422150.0,280483.0,90887.5,0.24661435227016804,1580427.0,7250595.0,388.0,2208112446.0,149.83183872829085,34.75547790527344
573,3,0,big,small,1.0,129742314.5,334994.5,88559.0,0.19124239859028402,1535533.0,7029331.0,387.0,2141338046.0,127.61494530177869,33.86660489169034
574,4,0,big,small,1.0,113243617.5,293935.0,87455.0,0.22727302258437143,1474729.0,7141372.0,389.0,2204381988.0,148.1686619848686,34.36363220214844
575,5,0,big,small,1.0,153013094.0,405906.0,130889.0,0.23866213978863224,2100097.0,8133219.0,377.0,2284471404.0,145.867257776694,34.2706298828125
576,6,0,big,small,1.0,105300761.0,268353.0,93607.0,0.259609837811453,1629520.0,7378715.0,388.0,2242714945.0,142.98057547009415,34.3157958984375
577,7,0,big,small,1.0,155082064.0,403199.0,129481.0,0.23803229625489922,2076297.0,8169502.0,378.0,2307060289.0,149.0478242996341,34.483489990234375
578,8,0,big,small,1.0,150547990.0,385402.5,97073.0,0.19457172292977035,1579837.0,7252091.0,387.0,2218097602.0,140.07485923174676,34.29847717285156
579,9,0,big,small,1.0,138413570.5,347992.0,85901.0,0.19584556878910026,1504591.0,7234377.0,390.0,2239990446.0,140.22035443476457,34.19097900390625
580,0,0,small,empty,1.0,,,,,,,,,0.4124550448201245,4.4158935546875
581,1,0,small,empty,1.0,,,,,,,,,0.38119694506577295,4.4254302978515625
582,2,0,small,empty,1.0,,,,,,,,,0.4246901398162133,4.407501220703125
583,3,0,small,empty,1.0,,,,,,,,,0.3797473153743736,4.420509338378906
584,4,0,small,empty,1.0,,,,,,,,,0.42593377251717807,4.423179626464844
585,5,0,small,empty,1.0,,,,,,,,,0.4258317491170991,4.4199371337890625
586,6,0,small,empty,1.0,,,,,,,,,0.435441036834081,4.4170379638671875
587,7,0,small,empty,1.0,,,,,,,,,0.4422551585633114,4.4219970703125
588,8,0,small,empty,1.0,,,,,,,,,0.4142131217024728,4.4191741943359375
589,9,0,small,empty,1.0,,,,,,,,,0.4018684939709659,4.421234130859375
590,0,0,big,empty,1.0,,,,,,,,,0.37648738765855827,4.42962646484375
591,1,0,big,empty,1.0,,,,,,,,,0.4081263146353168,4.418792724609375
592,2,0,big,empty,1.0,,,,,,,,,0.40512653350597355,4.4178009033203125
593,3,0,big,empty,1.0,,,,,,,,,0.2802017188754846,4.431915283203125
594,4,0,big,empty,1.0,,,,,,,,,0.4266619308696075,4.41986083984375
595,5,0,big,empty,1.0,,,,,,,,,0.40148476040669034,4.422760009765625
596,6,0,big,empty,1.0,,,,,,,,,0.40412460159782615,4.4292449951171875
597,7,0,big,empty,1.0,,,,,,,,,0.40232228876881787,4.4278717041015625
598,8,0,big,empty,1.0,,,,,,,,,0.44086257586078315,4.422569274902344
599,9,0,big,empty,1.0,,,,,,,,,0.3279685108815409,4.419708251953125
