,metric_vnf0_eth_input_rx_bytes,metric_vnf0_suricata_bytes,metric_vnf0_suricata_dropped,metric_vnf0_suricata_drops,metric_vnf0_suricata_packets,param_vnf0_cmdstart,param_vnf0_cpubw,param_vnf0_cpuset,param_vnf0_memmax,param_agent0_cmdstart,param_repetition,param_exptimelimit
285,9216531726.0,8.75,61498.0,0.9647199083878457,0.125,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
286,9216531726.0,11890831.0,223105.0,0.9900289325144662,21364.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
287,9216531726.0,18363713.25,239817.0,0.8839102330788616,32338.5,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
288,9216531726.0,22571515.5,262029.75,0.8667025546630415,41266.5,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
289,9216531726.0,4789280.75,100617.0,0.9228123595608669,9156.5,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
290,9827880818.0,30951126.75,509922.375,0.8522946931564525,88357.5,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
291,9324498857.0,31877903.75,518690.75,0.8563160418904004,87570.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
292,9722322359.0,53751489.66666666,960569.6666666665,0.8637229980628711,151253.66666666663,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
293,9794657740.0,30986789.5,523844.75,0.8595562702415552,86800.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
294,9972228990.0,31608894.5,517405.0,0.85507036207517,87710.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
295,9786893054.0,31524356.5,516626.5,0.8550442499113512,87535.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
296,9900286476.0,32255011.25,527137.0,0.8589738419190062,87780.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
297,9928855492.0,31394619.0,517698.875,0.8546168103343322,88077.5,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
298,9860053478.0,31323243.75,520692.25,0.8561465023790195,87640.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
299,9945042318.0,31669519.0,516467.5,0.8521149330371229,90475.0,./start.sh big_ruleset,0.5,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
300,9216531726.0,42278329.25,383322.75,0.8375527126532217,75329.25,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
301,9216531726.0,41466782.75,389427.75,0.8405515645631532,74760.0,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
302,9216531726.0,17.5,36812.875,0.9864081377005034,0.25,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
303,9216531726.0,7.0,1748.4,0.6779371849554091,0.1,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
304,9216531726.0,43.75,2096.5,0.7310609362740824,0.625,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
305,9216531726.0,8.75,27005.125,0.9804447469934195,0.125,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
306,9216531726.0,8.75,1276.0,0.6175812208845061,0.125,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
307,9216531726.0,43.75,1686.625,0.661810869138709,0.625,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
308,9216531726.0,17.5,79888.0,1.8079730234347595,0.25,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
309,9216531726.0,43.75,2501.875,0.7896086476250592,0.625,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
310,9202003454.0,38482787.375,491163.375,0.8210607677498988,107044.75,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
311,9243375186.0,37557991.375,498905.0,0.8272258883127741,104212.5,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
312,9311105542.0,38132364.25,487904.5,0.8218776800741351,105735.0,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
313,9152775607.0,38532872.0,496602.625,0.8228922662662145,106855.0,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
314,9295059538.0,37986825.875,493601.0,0.8241237702500854,105315.0,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
315,9392926255.0,39079929.25,499277.5,0.8250812538395976,105822.5,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
316,9243799993.0,37599170.75,495544.875,0.8255887253618757,104667.5,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
317,9367982128.0,37701084.625,498755.25,0.826890185787213,104440.0,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
318,9146825640.0,38321606.25,492327.875,0.8230555775554936,105907.625,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
319,9428823970.0,38276046.875,498540.875,0.8261206294075659,104912.5,./start.sh big_ruleset,0.6,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
320,9216531726.0,2981037.25,39491.5,0.8771478784277905,5351.875,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
321,9216531726.0,57905129.75,458720.5,0.8167187515996032,103665.25,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
322,9216531726.0,17.5,1343.125,0.7710800143523502,0.25,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
323,9216531726.0,3014936.75,47964.125,0.8961383514135245,5495.875,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
324,9216531726.0,1687990.0,7241.375,0.6995314801845098,3047.375,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
325,9216531726.0,3056833.833333333,34677.33333333333,0.8629985990955817,5596.958333333332,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
326,9216531726.0,3142514.375,50343.625,0.9012585202987867,5528.375,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
327,9216531726.0,2903389.5,15021.875,0.7337542205750361,5291.75,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
328,9216531726.0,2999666.333333333,41075.875,0.8835865068154276,5489.083333333333,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
329,9216531726.0,56897553.75,458291.5,0.8195224489923648,101701.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
330,9263856683.0,45405898.5,471079.375,0.7876830720148749,127015.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
331,9322963177.0,45982310.125,473980.25,0.7876436985151508,127802.5,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
332,9204022875.0,46579478.375,471150.0,0.7860573463995312,128257.5,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
333,9316551968.0,44658502.625,476963.0,0.7922384507131738,125090.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
334,9170024947.0,45935241.875,465577.375,0.785612725654746,127017.5,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
335,9188045712.0,46022717.25,473424.25,0.7875322923268607,127715.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
336,9183582182.0,45926703.625,468098.25,0.7847055603914155,128415.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
337,9197494220.0,37784208.5,379865.8,0.7824456852649678,105630.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
338,8417711802.0,45589108.0,451682.625,0.7813508661119704,126402.5,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
339,9169879990.0,45431478.625,468781.875,0.7872658436974208,126665.0,./start.sh big_ruleset,0.7,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
340,9216531726.0,4318073.666666667,37599.5,0.8309434796220926,7759.166666666668,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
341,9216531726.0,3127637.375,33427.083333333336,0.8563069448120983,5696.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
342,9216531726.0,21692258.0,146103.75,0.7905875955065907,39499.5,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
343,9216531726.0,19660654.0,122715.5,0.7813524221571708,35094.25,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
344,9216531726.0,3678544.625,34815.25,0.8419980228969095,6410.875,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
345,9216531726.0,17397196.25,109852.25,0.784474016838888,31125.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
346,9216531726.0,23223341.75,152422.25,0.7873700822382015,41860.25,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
347,9216531726.0,4956239.541666667,39757.458333333336,0.8199104626383448,8814.041666666666,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
348,9216531726.0,21397421.0,134544.5,0.7836615468847379,37978.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
349,9216531726.0,27512637.5,187473.5,0.7949586139050494,49187.75,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
350,9251292276.0,53217638.375,449123.625,0.7504266981458367,149345.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
351,9212370838.0,54454557.625,434250.25,0.7433564428467497,149905.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
352,9199758408.0,52567944.5,454631.25,0.757236012042323,145757.5,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
353,9367432379.0,52480333.625,454552.25,0.7575394214780653,145460.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
354,9136270158.0,53545501.0,446095.875,0.7478401013893466,150377.5,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
355,9216094539.0,52917029.875,449240.75,0.7518187631803718,148260.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
356,9106236154.0,52422473.625,453880.0,0.7544801832176034,147717.5,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
357,9185888101.0,52745157.5,451848.625,0.7539851955803668,147420.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
358,9274323032.0,54286007.875,446857.375,0.7473181196358212,151095.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
359,9135520812.0,52189903.625,453496.875,0.7571111128733566,145460.0,./start.sh big_ruleset,0.8,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
360,9216531726.0,25402487.0,139912.0,0.7568998978894907,45717.25,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
361,9216531726.0,39149244.0,231605.75,0.7696991650998615,70078.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
362,9216531726.0,26727933.0,141174.75,0.7514121437040013,47545.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
363,9216531726.0,28710122.25,179191.0,0.7776307110123594,52046.75,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
364,9216531726.0,34894016.25,202331.5,0.7664746990028478,62448.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
365,9216531726.0,24956296.0,135831.0,0.755204047592572,44715.25,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
366,9216531726.0,30792124.75,179625.0,0.7669767665284294,55293.75,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
367,9216531726.0,14977724.6,88777.2,0.7671048697747002,27283.4,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
368,9216531726.0,36792950.25,211689.5,0.7624603803486529,66661.5,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
369,9216531726.0,29222098.0,167601.0,0.7639008849073502,52526.5,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
370,8960846375.0,60487334.0,428956.5,0.7183187125719988,168175.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
371,9180153060.0,60625280.875,431104.125,0.7196341519142173,167965.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
372,9276500663.0,60858055.625,433243.5,0.7197994333726951,168630.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
373,9025884760.0,61244352.875,425020.375,0.7150601052812439,169365.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
374,9115288762.0,60098026.5,428085.5,0.7204541825645782,166145.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
375,9218140400.0,60583697.875,427191.0,0.7177405314155659,168017.5,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
376,9125353646.0,60102661.125,427237.375,0.7187529835018394,167188.75,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
377,9257964890.0,60468536.875,429145.25,0.7176383975491495,168875.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
378,9075839156.0,58719675.125,436604.25,0.7289857725184974,162312.5,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
379,9178209729.0,59000662.375,434056.5,0.7254903107836616,164220.0,./start.sh big_ruleset,0.9,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
380,9216531726.0,39787458.25,194246.0,0.7319472836377682,71936.75,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
381,9216531726.0,29558726.75,156057.25,0.7496643360338571,52819.25,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
382,9216531726.0,42381678.75,200015.0,0.7257576568494138,76359.25,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
383,9216531726.0,52617451.75,239079.25,0.7189974963723714,94145.5,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
384,9216531726.0,42576535.75,219411.625,0.7380362430933651,77017.75,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
385,9216531726.0,55903742.0,272764.5,0.7315530696440389,100913.75,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
386,9216531726.0,69476640.5,328932.5,0.7265561625544684,124500.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
387,9216531726.0,39226573.75,189891.25,0.7328157591591719,69909.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
388,9216531726.0,44307024.0,211130.5,0.7256216383413813,80241.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
389,9216531726.0,27886935.5,137044.75,0.7359717629494775,50024.5,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
390,9046880665.0,70131601.375,403779.625,0.6750121723139935,194425.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
391,8955822539.0,69182241.625,390854.25,0.671559049003003,191170.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
392,8976720104.0,68029492.125,406618.25,0.6817300848938848,189848.375,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
393,9130465158.0,70069378.0,400641.25,0.6724715779508765,194040.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
394,9011171656.0,68839396.625,403377.125,0.6762545377655889,193145.625,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
395,8993555616.0,67658500.125,403353.125,0.6807258487964085,189210.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
396,9051912688.0,69214397.75,404362.75,0.677605598134402,192412.5,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
397,9086984913.0,68686440.5,406309.375,0.6804074228509803,190802.5,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
398,9091980184.0,68499238.25,404537.875,0.681763563107152,188807.5,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
399,8962790315.0,69126640.75,401873.5,0.6767220430135819,191940.0,./start.sh big_ruleset,1.0,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
400,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
401,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
402,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
403,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
404,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
405,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
406,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
407,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
408,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
409,9216531726.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
410,11725464813.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
411,11631166439.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
412,11501667584.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
413,11573084471.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,3,30
414,11230776266.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,4,30
415,11582818164.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,5,30
416,11546949895.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,6,30
417,11601162990.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,7,30
418,11619753302.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,8,30
419,11528399330.0,,,,,./start.sh empty,0.1,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,9,30
420,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,0,30
421,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,1,30
422,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,2,30
423,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,3,30
424,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,4,30
425,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,5,30
426,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,6,30
427,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,7,30
428,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,8,30
429,9216531726.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/smallFlows.pcap,9,30
430,11757721786.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,0,30
431,11635187642.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,1,30
432,11663561913.0,,,,,./start.sh empty,0.2,0,,tcpreplay -i data -tK --loop 1000 --preload-pcap /pcaps/bigFlows.pcap,2,30
